,dt,maturity,outflow,outflow_dai_only,outflow_surplus_buffer,total_period
2521,2023-01-25 00:00:00+00:00,1-month,109019315.88900767,109019315.88900767,0.0,5268202460.856327
2522,2023-01-25 00:00:00+00:00,1-block,476910442.81561446,476910442.81561446,0.0,5268202460.856327
2523,2023-01-25 00:00:00+00:00,1-year,3527528810.635392,3452736289.567272,74792521.06812024,5268202460.856327
2524,2023-01-25 00:00:00+00:00,1-day,476910442.81561446,476910442.81561446,0.0,5268202460.856327
2525,2023-01-25 00:00:00+00:00,1-week,516985277.7169167,516985277.7169167,0.0,5268202460.856327
2526,2023-01-24 00:00:00+00:00,1-day,476145448.982934,476145448.982934,0.0,5267593314.102421
2527,2023-01-24 00:00:00+00:00,3-months,159531534.67714757,159531534.67714757,0.0,5267593314.102421
2528,2023-01-24 00:00:00+00:00,1-month,108126929.05895558,108126929.05895558,0.0,5267593314.102421
2529,2023-01-24 00:00:00+00:00,1-week,513951149.8327635,513951149.8327635,0.0,5267593314.102421
2530,2023-01-24 00:00:00+00:00,1-block,476145448.982934,476145448.982934,0.0,5267593314.102421
2531,2023-01-24 00:00:00+00:00,1-year,3533692802.5676856,3458298291.5815325,75394510.98615296,5267593314.102421
2532,2023-01-23 00:00:00+00:00,1-day,475123234.84069395,475123234.84069395,0.0,5253644823.086916
2533,2023-01-23 00:00:00+00:00,3-months,159599490.22210127,159599490.22210127,0.0,5253644823.086916
2534,2023-01-23 00:00:00+00:00,1-month,108172987.81720197,108172987.81720197,0.0,5253644823.086916
2535,2023-01-23 00:00:00+00:00,1-week,513702628.7482845,513702628.7482845,0.0,5253644823.086916
2536,2023-01-23 00:00:00+00:00,1-block,475123234.84069395,475123234.84069395,0.0,5253644823.086916
2537,2023-01-23 00:00:00+00:00,1-year,3521923246.617941,3446570029.590351,75353217.0275901,5253644823.086916
2538,2023-01-22 00:00:00+00:00,1-year,3515949082.278614,3440622740.8394737,75326341.43913992,5250798044.3308525
2539,2023-01-22 00:00:00+00:00,3-months,160330295.85847205,160330295.85847205,0.0,5250798044.3308525
2540,2023-01-22 00:00:00+00:00,1-week,515285464.3948238,515285464.3948238,0.0,5250798044.3308525
2541,2023-01-22 00:00:00+00:00,1-month,108668311.63740884,108668311.63740884,0.0,5250798044.3308525
2542,2023-01-22 00:00:00+00:00,1-day,475282445.08076704,475282445.08076704,0.0,5250798044.3308525
2543,2023-01-22 00:00:00+00:00,1-block,475282445.08076704,475282445.08076704,0.0,5250798044.3308525
2544,2023-01-21 00:00:00+00:00,3-months,159511985.0406345,159511985.0406345,0.0,5246524511.873134
2545,2023-01-21 00:00:00+00:00,1-block,474541118.97964334,474541118.97964334,0.0,5246524511.873134
2546,2023-01-21 00:00:00+00:00,1-day,474541118.97964334,474541118.97964334,0.0,5246524511.873134
2547,2023-01-21 00:00:00+00:00,1-year,3516518355.8214393,3441214515.921801,75303839.89963831,5246524511.873134
2548,2023-01-21 00:00:00+00:00,1-week,513298254.30201,513298254.30201,0.0,5246524511.873134
2549,2023-01-21 00:00:00+00:00,1-month,108113678.7497634,108113678.7497634,0.0,5246524511.873134
2550,2023-01-20 00:00:00+00:00,1-block,472581942.3842875,472581942.3842875,0.0,5226060541.08023
2551,2023-01-20 00:00:00+00:00,1-month,107575261.11255348,107575261.11255348,0.0,5226060541.08023
2552,2023-01-20 00:00:00+00:00,1-week,510896166.0671358,510896166.0671358,0.0,5226060541.08023
2553,2023-01-20 00:00:00+00:00,3-months,158717598.36278382,158717598.36278382,0.0,5226060541.08023
2554,2023-01-20 00:00:00+00:00,1-year,3503707630.7691813,3428431488.7968206,75276141.9723608,5226060541.08023
2555,2023-01-20 00:00:00+00:00,1-day,472581942.3842875,472581942.3842875,0.0,5226060541.08023
2556,2023-01-19 00:00:00+00:00,1-week,509119773.0253329,509119773.0253329,0.0,5223830894.793589
2557,2023-01-19 00:00:00+00:00,3-months,157967322.33153778,157967322.33153778,0.0,5223830894.793589
2558,2023-01-19 00:00:00+00:00,1-month,107066740.69137561,107066740.69137561,0.0,5223830894.793589
2559,2023-01-19 00:00:00+00:00,1-year,3505633554.1030517,3430261852.5334897,75371701.56956187,5223830894.793589
2560,2023-01-19 00:00:00+00:00,1-day,472021752.32114536,472021752.32114536,0.0,5223830894.793589
2561,2023-01-19 00:00:00+00:00,1-block,472021752.32114536,472021752.32114536,0.0,5223830894.793589
2562,2023-01-18 00:00:00+00:00,1-day,472139408.1516831,472139408.1516831,0.0,5222863197.4876995
2563,2023-01-18 00:00:00+00:00,3-months,158337972.09572476,158337972.09572476,0.0,5222863197.4876995
2564,2023-01-18 00:00:00+00:00,1-month,107317958.86488011,107317958.86488011,0.0,5222863197.4876995
2565,2023-01-18 00:00:00+00:00,1-week,509936638.267776,509936638.267776,0.0,5222863197.4876995
2566,2023-01-18 00:00:00+00:00,1-block,472139408.1516831,472139408.1516831,0.0,5222863197.4876995
2567,2023-01-18 00:00:00+00:00,1-year,3502991811.9559526,3427643236.872952,75348575.08300082,5222863197.4876995
2568,2023-01-17 00:00:00+00:00,1-day,472349389.7711699,472349389.7711699,0.0,5209502364.048513
2569,2023-01-17 00:00:00+00:00,1-year,3480082365.7082176,3404675588.8547306,75406776.85348713,5209502364.048513
2570,2023-01-17 00:00:00+00:00,3-months,160744157.8911154,160744157.8911154,0.0,5209502364.048513
2571,2023-01-17 00:00:00+00:00,1-block,472349389.7711699,472349389.7711699,0.0,5209502364.048513
2572,2023-01-17 00:00:00+00:00,1-month,108948818.12620044,108948818.12620044,0.0,5209502364.048513
2573,2023-01-17 00:00:00+00:00,1-week,515028242.7806409,515028242.7806409,0.0,5209502364.048513
2574,2023-01-16 00:00:00+00:00,1-block,472669530.7370714,472669530.7370714,0.0,5209815693.157578
2575,2023-01-16 00:00:00+00:00,1-day,472669530.7370714,472669530.7370714,0.0,5209815693.157578
2576,2023-01-16 00:00:00+00:00,1-week,516350784.44812363,516350784.44812363,0.0,5209815693.157578
2577,2023-01-16 00:00:00+00:00,1-year,3477465891.6527615,3402082159.5007944,75383732.15196699,5209815693.157578
2578,2023-01-16 00:00:00+00:00,1-month,109339452.25520296,109339452.25520296,0.0,5209815693.157578
2579,2023-01-16 00:00:00+00:00,3-months,161320503.32734865,161320503.32734865,0.0,5209815693.157578
2580,2023-01-15 00:00:00+00:00,1-day,473455121.39045644,473455121.39045644,0.0,5212149069.48472
2581,2023-01-15 00:00:00+00:00,1-block,473455121.39045644,473455121.39045644,0.0,5212149069.48472
2582,2023-01-15 00:00:00+00:00,1-month,110090324.98324698,110090324.98324698,0.0,5212149069.48472
2583,2023-01-15 00:00:00+00:00,1-week,518957911.87468815,518957911.87468815,0.0,5212149069.48472
2584,2023-01-15 00:00:00+00:00,1-year,3473762241.5099344,3398931432.505905,74830809.00402968,5212149069.48472
2585,2023-01-15 00:00:00+00:00,3-months,162428348.33593816,162428348.33593816,0.0,5212149069.48472
2586,2023-01-14 00:00:00+00:00,1-week,519934395.687618,519934395.687618,0.0,5206280313.940887
2587,2023-01-14 00:00:00+00:00,1-block,473268139.9391491,473268139.9391491,0.0,5206280313.940887
2588,2023-01-14 00:00:00+00:00,1-day,473268139.9391491,473268139.9391491,0.0,5206280313.940887
2589,2023-01-14 00:00:00+00:00,1-year,3466446874.082007,3391641113.411872,74805760.67013472,5206280313.940887
2590,2023-01-14 00:00:00+00:00,3-months,162931448.91633636,162931448.91633636,0.0,5206280313.940887
2591,2023-01-14 00:00:00+00:00,1-month,110431315.37662797,110431315.37662797,0.0,5206280313.940887
2592,2023-01-13 00:00:00+00:00,1-week,520072799.57320416,520072799.57320416,0.0,5193452729.090547
2593,2023-01-13 00:00:00+00:00,1-month,110583890.48706697,110583890.48706697,0.0,5193452729.090547
2594,2023-01-13 00:00:00+00:00,1-day,472402145.2473817,472402145.2473817,0.0,5193452729.090547
2595,2023-01-13 00:00:00+00:00,3-months,163156559.73501685,163156559.73501685,0.0,5193452729.090547
2596,2023-01-13 00:00:00+00:00,1-year,3454835188.800495,3379948442.817197,74886745.98329847,5193452729.090547
2597,2023-01-13 00:00:00+00:00,1-block,472402145.2473817,472402145.2473817,0.0,5193452729.090547
2598,2023-01-12 00:00:00+00:00,1-day,470783074.53583515,470783074.53583515,0.0,5168233683.74269
2599,2023-01-12 00:00:00+00:00,1-year,3431364613.7936044,3356624444.334261,74740169.45934339,5168233683.74269
2600,2023-01-12 00:00:00+00:00,3-months,163716979.79406688,163716979.79406688,0.0,5168233683.74269
2601,2023-01-12 00:00:00+00:00,1-block,470783074.53583515,470783074.53583515,0.0,5168233683.74269
2602,2023-01-12 00:00:00+00:00,1-month,110963730.749312,110963730.749312,0.0,5168233683.74269
2603,2023-01-12 00:00:00+00:00,1-week,520622210.3340361,520622210.3340361,0.0,5168233683.74269
2604,2023-01-11 00:00:00+00:00,1-day,470612808.5032766,470612808.5032766,0.0,5166799009.387347
2605,2023-01-11 00:00:00+00:00,1-year,3430804986.792484,3356098861.7105637,74706125.0819204,5166799009.387347
2606,2023-01-11 00:00:00+00:00,3-months,163592118.18795162,163592118.18795162,0.0,5166799009.387347
2607,2023-01-11 00:00:00+00:00,1-month,110879102.32738943,110879102.32738943,0.0,5166799009.387347
2608,2023-01-11 00:00:00+00:00,1-week,520297185.0729695,520297185.0729695,0.0,5166799009.387347
2609,2023-01-11 00:00:00+00:00,1-block,470612808.5032766,470612808.5032766,0.0,5166799009.387347
2610,2023-01-10 00:00:00+00:00,1-year,3443121043.4099846,3368817536.133096,74303507.27688804,5180018311.236454
2611,2023-01-10 00:00:00+00:00,1-day,471487657.3827357,471487657.3827357,0.0,5180018311.236454
2612,2023-01-10 00:00:00+00:00,1-block,471487657.3827357,471487657.3827357,0.0,5180018311.236454
2613,2023-01-10 00:00:00+00:00,1-month,110666375.41718104,110666375.41718104,0.0,5180018311.236454
2614,2023-01-10 00:00:00+00:00,3-months,163278258.8122343,163278258.8122343,0.0,5180018311.236454
2615,2023-01-10 00:00:00+00:00,1-week,519977318.8315834,519977318.8315834,0.0,5180018311.236454
2616,2023-01-09 00:00:00+00:00,1-year,3450461446.2214813,3376178713.0144906,74282733.20699091,5180174671.42499
2617,2023-01-09 00:00:00+00:00,1-week,516680443.8849747,516680443.8849747,0.0,5180174671.42499
2618,2023-01-09 00:00:00+00:00,1-month,109683825.55256495,109683825.55256495,0.0,5180174671.42499
2619,2023-01-09 00:00:00+00:00,1-day,470760180.34420705,470760180.34420705,0.0,5180174671.42499
2620,2023-01-09 00:00:00+00:00,3-months,161828595.07755485,161828595.07755485,0.0,5180174671.42499
2621,2023-01-09 00:00:00+00:00,1-block,470760180.34420705,470760180.34420705,0.0,5180174671.42499
2622,2023-01-08 00:00:00+00:00,1-day,469846971.6694473,469846971.6694473,0.0,5173956588.477099
2623,2023-01-08 00:00:00+00:00,1-week,514526076.751017,514526076.751017,0.0,5173956588.477099
2624,2023-01-08 00:00:00+00:00,3-months,160961516.84119743,160961516.84119743,0.0,5173956588.477099
2625,2023-01-08 00:00:00+00:00,1-year,3449678912.353623,3375429586.3845897,74249325.9690333,5173956588.477099
2626,2023-01-08 00:00:00+00:00,1-block,469846971.6694473,469846971.6694473,0.0,5173956588.477099
2627,2023-01-08 00:00:00+00:00,1-month,109096139.19236715,109096139.19236715,0.0,5173956588.477099
2628,2023-01-07 00:00:00+00:00,3-months,155096788.49071983,155096788.49071983,0.0,5133684220.354621
2629,2023-01-07 00:00:00+00:00,1-week,500000715.0295358,500000715.0295358,0.0,5133684220.354621
2630,2023-01-07 00:00:00+00:00,1-year,3445882386.2724714,3371670469.389365,74211916.88310629,5133684220.354621
2631,2023-01-07 00:00:00+00:00,1-day,463791586.9590919,463791586.9590919,0.0,5133684220.354621
2632,2023-01-07 00:00:00+00:00,1-month,105121156.6437101,105121156.6437101,0.0,5133684220.354621
2633,2023-01-07 00:00:00+00:00,1-block,463791586.9590919,463791586.9590919,0.0,5133684220.354621
2634,2023-01-06 00:00:00+00:00,3-months,153328506.1338544,153328506.1338544,0.0,5112116352.785008
2635,2023-01-06 00:00:00+00:00,1-month,103922654.15739019,103922654.15739019,0.0,5112116352.785008
2636,2023-01-06 00:00:00+00:00,1-year,3437017328.0337524,3362822490.266929,74194837.7668234,5112116352.785008
2637,2023-01-06 00:00:00+00:00,1-week,495347987.9070846,495347987.9070846,0.0,5112116352.785008
2638,2023-01-06 00:00:00+00:00,1-day,461249938.27646315,461249938.27646315,0.0,5112116352.785008
2639,2023-01-06 00:00:00+00:00,1-block,461249938.27646315,461249938.27646315,0.0,5112116352.785008
2640,2023-01-05 00:00:00+00:00,1-year,3441812226.933538,3367549226.211488,74263000.72205004,5123222558.324027
2641,2023-01-05 00:00:00+00:00,1-week,497641866.3450752,497641866.3450752,0.0,5123222558.324027
2642,2023-01-05 00:00:00+00:00,1-day,462531725.41205466,462531725.41205466,0.0,5123222558.324027
2643,2023-01-05 00:00:00+00:00,3-months,154195041.5888566,154195041.5888566,0.0,5123222558.324027
2644,2023-01-05 00:00:00+00:00,1-month,104509972.63244726,104509972.63244726,0.0,5123222558.324027
2645,2023-01-05 00:00:00+00:00,1-block,462531725.41205466,462531725.41205466,0.0,5123222558.324027
2646,2023-01-04 00:00:00+00:00,1-week,498510360.27950525,498510360.27950525,0.0,5142333789.498615
2647,2023-01-04 00:00:00+00:00,1-month,104602963.26393351,104602963.26393351,0.0,5142333789.498615
2648,2023-01-04 00:00:00+00:00,3-months,154332240.88121337,154332240.88121337,0.0,5142333789.498615
2649,2023-01-04 00:00:00+00:00,1-block,464058912.15250957,464058912.15250957,0.0,5142333789.498615
2650,2023-01-04 00:00:00+00:00,1-day,464058912.15250957,464058912.15250957,0.0,5142333789.498615
2651,2023-01-04 00:00:00+00:00,1-year,3456770400.768944,3382568045.9472365,74202354.82170711,5142333789.498615
2652,2023-01-03 00:00:00+00:00,1-month,105009146.1038887,105009146.1038887,0.0,5135706847.117896
2653,2023-01-03 00:00:00+00:00,1-day,463864592.26687485,463864592.26687485,0.0,5135706847.117896
2654,2023-01-03 00:00:00+00:00,1-week,499684374.27008206,499684374.27008206,0.0,5135706847.117896
2655,2023-01-03 00:00:00+00:00,3-months,154931527.0385243,154931527.0385243,0.0,5135706847.117896
2656,2023-01-03 00:00:00+00:00,1-year,3448352615.171651,3374190075.107354,74162540.06429677,5135706847.117896
2657,2023-01-03 00:00:00+00:00,1-block,463864592.26687485,463864592.26687485,0.0,5135706847.117896
2658,2023-01-02 00:00:00+00:00,1-day,463398620.20663345,463398620.20663345,0.0,5135090007.338456
2659,2023-01-02 00:00:00+00:00,1-year,3451517082.8348436,3376617858.693869,74899224.14097473,5135090007.338456
2660,2023-01-02 00:00:00+00:00,3-months,154221105.685353,154221105.685353,0.0,5135090007.338456
2661,2023-01-02 00:00:00+00:00,1-block,463398620.20663345,463398620.20663345,0.0,5135090007.338456
2662,2023-01-02 00:00:00+00:00,1-week,498026940.1071422,498026940.1071422,0.0,5135090007.338456
2663,2023-01-02 00:00:00+00:00,1-month,104527638.29785037,104527638.29785037,0.0,5135090007.338456
2664,2023-01-01 00:00:00+00:00,1-month,104285573.78848101,104285573.78848101,0.0,5129943357.982213
2665,2023-01-01 00:00:00+00:00,1-year,3449076404.658641,3374195730.8081574,74880673.85048306,5129943357.982213
2666,2023-01-01 00:00:00+00:00,1-day,462826344.227948,462826344.227948,0.0,5129943357.982213
2667,2023-01-01 00:00:00+00:00,1-week,497064729.75192857,497064729.75192857,0.0,5129943357.982213
2668,2023-01-01 00:00:00+00:00,3-months,153863961.32726708,153863961.32726708,0.0,5129943357.982213
2669,2023-01-01 00:00:00+00:00,1-block,462826344.227948,462826344.227948,0.0,5129943357.982213
2670,2022-12-31 00:00:00+00:00,1-month,104569668.87890062,104569668.87890062,0.0,5133352693.37812
2671,2022-12-31 00:00:00+00:00,1-day,463301408.6951263,463301408.6951263,0.0,5133352693.37812
2672,2022-12-31 00:00:00+00:00,1-block,463301408.6951263,463301408.6951263,0.0,5133352693.37812
2673,2022-12-31 00:00:00+00:00,3-months,154283118.01805007,154283118.01805007,0.0,5133352693.37812
2674,2022-12-31 00:00:00+00:00,1-year,3449778086.7547445,3374920035.7349663,74858051.01977853,5133352693.37812
2675,2022-12-31 00:00:00+00:00,1-week,498119002.3361727,498119002.3361727,0.0,5133352693.37812
2676,2022-12-30 00:00:00+00:00,1-year,3450228622.2912836,3375405371.0102425,74823251.28104097,5138763877.099565
2677,2022-12-30 00:00:00+00:00,1-day,464123443.07697546,464123443.07697546,0.0,5138763877.099565
2678,2022-12-30 00:00:00+00:00,1-block,464123443.07697546,464123443.07697546,0.0,5138763877.099565
2679,2022-12-30 00:00:00+00:00,1-month,105110897.53045274,105110897.53045274,0.0,5138763877.099565
2680,2022-12-30 00:00:00+00:00,1-week,500095819.0297669,500095819.0297669,0.0,5138763877.099565
2681,2022-12-30 00:00:00+00:00,3-months,155081652.0941106,155081652.0941106,0.0,5138763877.099565
2682,2022-12-29 00:00:00+00:00,1-block,465738239.24986666,465738239.24986666,0.0,5154697753.526929
2683,2022-12-29 00:00:00+00:00,1-day,465738239.24986666,465738239.24986666,0.0,5154697753.526929
2684,2022-12-29 00:00:00+00:00,1-year,3459364246.977013,3384574349.862655,74789897.1143581,5154697753.526929
2685,2022-12-29 00:00:00+00:00,1-week,502347211.3862866,502347211.3862866,0.0,5154697753.526929
2686,2022-12-29 00:00:00+00:00,1-month,105643038.51985191,105643038.51985191,0.0,5154697753.526929
2687,2022-12-29 00:00:00+00:00,3-months,155866778.1440438,155866778.1440438,0.0,5154697753.526929
2688,2022-12-28 00:00:00+00:00,1-month,104132433.86012515,104132433.86012515,0.0,5157269756.844805
2689,2022-12-28 00:00:00+00:00,1-block,464779306.2334334,464779306.2334334,0.0,5157269756.844805
2690,2022-12-28 00:00:00+00:00,1-year,3472601339.270715,3397610642.5367136,74990696.73400132,5157269756.844805
2691,2022-12-28 00:00:00+00:00,1-day,464779306.2334334,464779306.2334334,0.0,5157269756.844805
2692,2022-12-28 00:00:00+00:00,3-months,153638017.17067644,153638017.17067644,0.0,5157269756.844805
2693,2022-12-28 00:00:00+00:00,1-week,497339354.07642084,497339354.07642084,0.0,5157269756.844805
2694,2022-12-27 00:00:00+00:00,1-year,3488947351.1076875,3413999513.8229575,74947837.28472978,5200007252.891503
2695,2022-12-27 00:00:00+00:00,1-week,507113219.14543796,507113219.14543796,0.0,5200007252.891503
2696,2022-12-27 00:00:00+00:00,1-month,106671591.52030891,106671591.52030891,0.0,5200007252.891503
2697,2022-12-27 00:00:00+00:00,1-day,469945387.88011825,469945387.88011825,0.0,5200007252.891503
2698,2022-12-27 00:00:00+00:00,1-block,469945387.88011825,469945387.88011825,0.0,5200007252.891503
2699,2022-12-27 00:00:00+00:00,3-months,157384315.35783282,157384315.35783282,0.0,5200007252.891503
2700,2022-12-26 00:00:00+00:00,1-week,510008064.2850305,510008064.2850305,0.0,5213146265.132383
2701,2022-12-26 00:00:00+00:00,3-months,158488186.48427278,158488186.48427278,0.0,5213146265.132383
2702,2022-12-26 00:00:00+00:00,1-month,107419770.83934043,107419770.83934043,0.0,5213146265.132383
2703,2022-12-26 00:00:00+00:00,1-day,471506687.76040554,471506687.76040554,0.0,5213146265.132383
2704,2022-12-26 00:00:00+00:00,1-block,471506687.76040554,471506687.76040554,0.0,5213146265.132383
2705,2022-12-26 00:00:00+00:00,1-year,3494216868.0029287,3419249743.2448072,74967124.75812122,5213146265.132383
2706,2022-12-25 00:00:00+00:00,1-week,512890013.0362824,512890013.0362824,0.0,5224977988.626255
2707,2022-12-25 00:00:00+00:00,1-day,472977636.1380203,472977636.1380203,0.0,5224977988.626255
2708,2022-12-25 00:00:00+00:00,1-year,3498355311.698322,3423417671.8454185,74937639.85290353,5224977988.626255
